index,x,y,z,maintype,celltype,leiden
x2_35_1_bc2595,1.6353601,-1.1235747,11.992168,nan,nan,2
x2_35_1_bc2596,-3.2268372,0.8353401,2.382806,nan,nan,6
x2_35_1_bc2597,2.6469388,4.065926,4.611555,nan,nan,33
x2_35_1_bc2598,-1.181291,4.205435,5.5298667,nan,nan,4
x2_35_1_bc2599,10.174296,4.0098977,1.702278,Microglia,Micro_2,0
x2_35_1_bc2600,-2.5763838,2.2706897,3.6021461,nan,nan,6
x2_35_1_bc2601,-3.769322,0.721484,2.720696,nan,nan,6
x2_35_1_bc2602,-3.813015,0.8059822,2.9547517,nan,nan,6
x2_35_1_bc2603,-4.0601215,0.8617919,3.2650037,nan,nan,6
x2_35_1_bc2604,1.3761498,0.73730946,13.047985,Oligodendrocytes,Olig_4,2
x2_35_1_bc2605,-4.023958,0.7850652,2.9971304,nan,nan,6
x2_35_1_bc2606,-3.4791834,1.0018325,3.212286,nan,nan,6
x2_35_1_bc2607,-3.451327,0.7293394,2.894346,nan,nan,6
x2_35_1_bc2608,0.9017593,0.47926328,12.280435,Oligodendrocytes,Olig_4,2
x2_35_1_bc2609,0.0013082776,6.2936673,3.8992875,nan,nan,18
x2_35_1_bc2610,9.299738,3.211782,1.1725707,nan,nan,0
x2_35_1_bc2611,-4.2592964,0.7149513,2.8921466,nan,nan,6
x2_35_1_bc2612,0.68311846,0.30360132,11.78983,Oligodendrocytes,Olig_4,2
x2_35_1_bc2613,1.758458,13.081738,2.93277,Astrocytes,Astro,1
x2_35_1_bc2614,-3.7580905,0.73620224,2.4982765,nan,nan,6
x2_35_1_bc2615,11.003514,3.8447666,1.6680938,Microglia,Micro_2,0
x2_35_1_bc2616,4.6934757,2.4623501,8.265158,Oligodendrocytes,OPC_1,10
x2_35_1_bc2617,5.4121065,2.75271,7.342878,Oligodendrocytes,OPC_1,10
x2_35_1_bc2618,-3.5135498,0.72983164,4.229279,nan,nan,6
x2_35_1_bc2619,-1.0722824,-1.3285166,-2.180259,nan,nan,11
x2_35_1_bc2620,5.049609,2.2948415,7.841895,Oligodendrocytes,OPC_1,10
x2_35_1_bc2621,-3.540943,1.065133,3.1088142,nan,nan,6
x2_35_1_bc2622,1.2154835,0.96545523,12.598733,Oligodendrocytes,Olig_4,2
x2_35_1_bc2623,1.2627203,5.134793,-0.61848795,nan,nan,14
x2_35_1_bc2624,9.68921,3.0601184,0.5856793,Microglia,Micro_2,0
x2_35_1_bc2625,1.3992391,13.142315,3.012903,Astrocytes,Astro,1
x2_35_1_bc2626,-4.0076575,0.82701296,3.3472226,nan,nan,6
x2_35_1_bc2627,4.489327,7.121338,-0.1135005,nan,nan,30
x2_35_1_bc2628,-3.3337517,0.57747227,3.1900713,nan,nan,6
x2_35_1_bc2629,-3.9860847,0.7023106,3.2250342,nan,nan,6
x2_35_1_bc2630,9.196021,1.9845092,2.0236413,Microglia,Micro_2,0
x2_35_1_bc2631,-3.4395747,0.70703083,2.2703254,nan,nan,6
x2_35_1_bc2632,-1.2314849,-1.6379374,-2.372603,nan,nan,11
x2_35_1_bc2633,-0.5967244,2.6016552,-4.684744,nan,nan,5
x2_35_1_bc2634,0.24923484,12.519163,4.0347023,Astrocytes,Astro,1
x2_35_1_bc2635,4.552852,-1.0912485,9.8845625,nan,nan,28
x2_35_1_bc2636,-3.6736743,0.63226,2.8560433,nan,nan,6
x2_35_1_bc2637,10.486175,3.888247,0.8627837,Microglia,Micro_2,0
x2_35_1_bc2638,1.6487871,13.527242,3.662544,Astrocytes,Astro,1
x2_35_1_bc2639,1.1986558,0.81160915,12.89139,Oligodendrocytes,Olig_4,2
x2_35_1_bc2640,-1.3653435,6.625069,5.0395947,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2641,-3.8785346,0.6311961,2.7373796,nan,nan,6
x2_35_1_bc2642,-3.7518837,0.5628702,3.2396502,nan,nan,6
x2_35_1_bc2643,9.611795,1.3064874,3.3346825,Microglia,Micro_1,0
x2_35_1_bc2644,-3.8157227,0.98622197,2.8676372,nan,nan,6
x2_35_1_bc2645,5.3314176,2.8869433,8.320368,Oligodendrocytes,OPC_1,10
x2_35_1_bc2646,10.013097,3.991751,0.58813006,Microglia,Micro_2,0
x2_35_1_bc2647,1.5317068,6.390482,4.760243,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc2648,-0.47733426,0.20127481,-1.6125988,nan,nan,11
x2_35_1_bc2649,1.0315882,0.66794324,12.887758,Oligodendrocytes,Olig_4,2
x2_35_1_bc2650,-3.8393986,1.4631938,2.9733703,nan,nan,6
x2_35_1_bc2651,0.9714892,12.310599,2.7437265,Astrocytes,Astro,1
x2_35_1_bc2652,1.5842123,0.8690747,12.768788,Oligodendrocytes,Olig_4,2
x2_35_1_bc2653,-2.9598994,0.95713574,2.856956,nan,nan,6
x2_35_1_bc2654,2.14278,13.373365,3.0094886,Astrocytes,Astro,1
x2_35_1_bc2655,10.365334,4.1761665,2.0006123,Microglia,Micro_2,0
x2_35_1_bc2657,-3.4293034,0.7273734,3.768465,nan,nan,6
x2_35_1_bc2658,-3.694837,0.5801692,3.1470096,nan,nan,6
x2_35_1_bc2659,10.397429,2.30102,1.1022971,Microglia,Micro_2,0
x2_35_1_bc2660,-3.6710782,0.92037296,3.068998,nan,nan,6
x2_35_1_bc2661,-1.0677897,12.966472,3.4889565,Astrocytes,Astro,1
x2_35_1_bc2662,5.830565,3.439808,8.212629,Oligodendrocytes,OPC_1,10
x2_35_1_bc2663,5.606757,2.7801998,8.7741,Oligodendrocytes,OPC_1,10
x2_35_1_bc2664,-3.7524114,0.6038274,3.2783422,nan,nan,6
x2_35_1_bc2665,-0.038603365,6.400437,3.8540704,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2666,0.6026595,-0.15792495,11.605315,Oligodendrocytes,Olig_4,2
x2_35_1_bc2667,10.524581,3.964439,1.425689,Microglia,Micro_2,0
x2_35_1_bc2668,10.816297,3.9678822,1.8037581,Microglia,Micro_2,0
x2_35_1_bc2669,0.82273185,4.261427,-0.708757,Interneurons,Int_Sst_1,14
x2_35_1_bc2670,1.2614877,12.225872,3.2455907,Astrocytes,Astro,1
x2_35_1_bc2671,-0.8792233,0.5689114,10.665233,Oligodendrocytes,Olig_3,17
x2_35_1_bc2672,-0.5419839,5.1328363,5.780321,nan,nan,4
x2_35_1_bc2673,1.3443409,5.604586,-0.5649011,Interneurons,Int_Vip,14
x2_35_1_bc2674,-3.5918586,0.5747795,2.835485,nan,nan,6
x2_35_1_bc2675,-3.732162,0.8265644,2.7049236,nan,nan,6
x2_35_1_bc2676,5.1670084,3.0615156,8.262131,Oligodendrocytes,OPC_1,10
x2_35_1_bc2677,-3.5577335,0.6560108,3.0496113,nan,nan,6
x2_35_1_bc2678,10.215278,2.1946032,1.1317126,Microglia,Micro_2,0
x2_35_1_bc2679,-0.072094,12.871365,2.7034624,Astrocytes,Astro,1
x2_35_1_bc2680,9.677803,3.0765965,0.9821027,Microglia,Micro_2,0
x2_35_1_bc2681,-1.5970207,-0.06465712,1.649177,nan,nan,6
x2_35_1_bc2682,1.2259853,6.4110947,4.4789915,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc2683,-4.0588093,1.0463464,3.0180306,nan,nan,6
x2_35_1_bc2684,-3.6017227,0.63247186,2.6240242,nan,nan,6
x2_35_1_bc2685,9.9675255,3.759717,0.7804298,Microglia,Micro_2,0
x2_35_1_bc2686,-2.7900517,0.75082934,2.4540355,nan,nan,6
x2_35_1_bc2687,0.37459764,13.386545,3.7537515,Astrocytes,Astro,1
x2_35_1_bc2688,-3.4010844,1.5526456,3.19713,nan,nan,6
x2_35_1_bc2689,9.767983,1.1530583,2.1656098,Microglia,Micro_2,0
x2_35_1_bc2690,-4.209996,0.5926054,3.320325,nan,nan,6
x2_35_1_bc2691,-3.7321854,0.49896628,3.1285033,nan,nan,6
x2_35_1_bc2692,-0.20123,0.34576935,11.951719,Oligodendrocytes,Olig_4,2
x2_35_1_bc2693,-2.0025651,0.8816412,11.134941,Oligodendrocytes,Olig_3,17
x2_35_1_bc2694,-0.2231101,12.12375,3.65575,Astrocytes,Astro,1
x2_35_1_bc2695,1.7392136,1.0154063,12.706439,Oligodendrocytes,Olig_4,2
x2_35_1_bc2696,1.2971718,0.5081464,12.633749,Oligodendrocytes,Olig_4,2
x2_35_1_bc2697,-3.5588603,1.1434103,2.4990983,nan,nan,6
x2_35_1_bc2698,-3.5403998,1.7445743,3.2742121,nan,nan,6
x2_35_1_bc2699,-3.1051502,1.0885766,2.263242,nan,nan,6
x2_35_1_bc2700,1.5528443,12.689268,3.349828,Astrocytes,Astro,1
x2_35_1_bc2701,1.2201177,0.20334877,12.481863,Oligodendrocytes,Olig_4,2
x2_35_1_bc2702,-1.3520677,0.74603665,11.030028,Oligodendrocytes,Olig_3,17
x2_35_1_bc2703,10.141178,3.2463312,1.1411122,Microglia,Micro_2,0
x2_35_1_bc2704,5.1819296,3.0699537,8.281076,Oligodendrocytes,OPC_1,10
x2_35_1_bc2705,10.532738,2.7350576,0.5137259,Microglia,Micro_2,0
x2_35_1_bc2706,10.847198,1.8584958,1.7727187,Microglia,Micro_2,0
x2_35_1_bc2707,-3.8401158,0.7863132,2.8541,nan,nan,6
x2_35_1_bc2708,5.4664044,3.5596302,8.256207,Oligodendrocytes,OPC_1,10
x2_35_1_bc2709,5.2086782,3.0847204,8.443739,Oligodendrocytes,OPC_1,10
x2_35_1_bc2710,-6.971729,6.0695806,3.2865458,Mural,Pericyte,15
x2_35_1_bc2711,-3.3806806,0.53595877,2.6703367,nan,nan,6
x2_35_1_bc2712,-0.38177872,12.301611,2.186854,Astrocytes,Astro,1
x2_35_1_bc2713,-3.5445726,1.6203058,3.1999254,nan,nan,6
x2_35_1_bc2714,-3.937305,0.6812634,3.281908,nan,nan,6
x2_35_1_bc2715,5.454455,3.3745658,7.9112267,Oligodendrocytes,OPC_1,10
x2_35_1_bc2716,-3.7750585,1.0964218,3.0273144,nan,nan,6
x2_35_1_bc2717,-1.7068683,0.5906207,11.271194,Oligodendrocytes,Olig_3,17
x2_35_1_bc2718,9.638607,3.0414424,1.9285173,Microglia,Micro_2,0
x2_35_1_bc2719,-3.9324033,0.5543913,3.2300484,nan,nan,6
x2_35_1_bc2720,5.7586913,-1.0193421,7.1180887,Oligodendrocytes,Olig_7,19
x2_35_1_bc2721,1.2399328,1.126252,11.87941,nan,nan,2
x2_35_1_bc2722,-3.7492344,1.0702354,3.0067573,nan,nan,6
x2_35_1_bc2723,-3.7134027,1.2131062,2.5184648,nan,nan,6
x2_35_1_bc2724,-3.8321018,0.8502584,2.7987137,nan,nan,6
x2_35_1_bc2725,-3.2393458,0.96344095,2.5717266,nan,nan,6
x2_35_1_bc2726,-0.69435805,12.9017725,4.3720646,Astrocytes,Astro,1
x2_35_1_bc2727,0.57763785,0.18718572,12.240262,Oligodendrocytes,Olig_4,2
x2_35_1_bc2728,-1.1772667,6.506243,4.2112184,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2729,0.85618544,12.796456,3.3255718,Astrocytes,Astro,1
x2_35_1_bc2730,-3.5035453,0.3261854,3.060369,nan,nan,6
x2_35_1_bc2731,10.292056,1.4980551,2.6402688,nan,nan,0
x2_35_1_bc2732,9.298027,2.8520684,1.4605719,Microglia,Micro_2,0
x2_35_1_bc2733,10.898453,1.6211909,2.4388552,Microglia,Micro_1,0
x2_35_1_bc2734,-3.3445804,0.73994994,2.6791046,nan,nan,6
x2_35_1_bc2735,-3.8515997,0.92836714,3.5834646,nan,nan,6
x2_35_1_bc2736,-3.5496273,0.9325748,2.8768165,nan,nan,6
x2_35_1_bc2737,-1.5686756,0.13198122,1.2219363,nan,nan,6
x2_35_1_bc2738,5.4540396,3.0415647,8.513617,Oligodendrocytes,OPC_1,10
x2_35_1_bc2739,-3.7309978,1.026924,3.2383902,nan,nan,6
x2_35_1_bc2740,-1.7831235,0.9782466,11.210305,Oligodendrocytes,Olig_3,17
x2_35_1_bc2741,-3.118277,0.6148116,2.4002979,nan,nan,6
x2_35_1_bc2742,-2.7150173,0.43538475,3.2608936,nan,nan,6
x2_35_1_bc2743,9.559849,3.1794968,1.0479468,Microglia,Micro_2,0
x2_35_1_bc2745,-1.5897702,11.669874,2.5949225,Astrocytes,Astro,21
x2_35_1_bc2746,-3.7959204,0.63747346,3.5575163,nan,nan,6
x2_35_1_bc2747,-3.344542,0.8862526,2.8187087,nan,nan,6
x2_35_1_bc2748,8.592596,2.6901686,1.5485717,Microglia,Micro_2,0
x2_35_1_bc2749,-1.5579988,6.5996695,5.410487,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2750,9.895105,3.4541273,0.62930447,Microglia,Micro_2,0
x2_35_1_bc2751,9.989186,2.6398094,2.8889093,nan,nan,0
x2_35_1_bc2752,0.20817661,12.103342,2.6915348,Astrocytes,Astro,1
x2_35_1_bc2753,9.748178,1.9658388,1.5212986,Microglia,Micro_2,0
x2_35_1_bc2754,9.518176,3.708818,0.8753042,Microglia,Micro_2,0
x2_35_1_bc2755,9.367622,3.3174803,0.994484,Microglia,Micro_2,0
x2_35_1_bc2756,-3.589784,0.7340181,2.324221,nan,nan,6
x2_35_1_bc2757,-3.8966303,1.2753363,3.3361182,nan,nan,6
x2_35_1_bc2758,-3.7871,0.791452,3.2525208,nan,nan,6
x2_35_1_bc2759,-3.872546,1.0921733,2.6831472,nan,nan,6
x2_35_1_bc2760,9.880324,3.5854633,2.8770604,Microglia,Micro_2,0
x2_35_1_bc2761,1.1944811,13.168501,4.089405,Astrocytes,Astro,1
x2_35_1_bc2762,-3.5650048,0.8136227,3.1151667,nan,nan,6
x2_35_1_bc2763,1.297513,0.49821693,12.77648,Oligodendrocytes,Olig_4,2
x2_35_1_bc2764,0.06387931,12.690577,4.106403,Astrocytes,Astro,1
x2_35_1_bc2765,-3.5277293,0.9798584,2.9515884,nan,nan,6
x2_35_1_bc2766,0.30003062,13.691856,3.2597222,Astrocytes,Astro,1
x2_35_1_bc2767,9.911821,4.2248716,1.2784485,Microglia,Micro_2,0
x2_35_1_bc2768,10.273321,3.5985475,2.731085,Microglia,Micro_2,0
x2_35_1_bc2769,5.434426,3.0454118,7.817022,Oligodendrocytes,OPC_1,10
x2_35_1_bc2770,6.661167,5.332985,2.5811207,nan,nan,29
x2_35_1_bc2771,0.94171107,6.44042,4.565578,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc2772,5.415445,2.1779444,7.912366,Oligodendrocytes,OPC_1,10
x2_35_1_bc2773,1.1677566,0.52164185,12.510834,nan,nan,2
x2_35_1_bc2774,0.64313775,12.272346,3.388983,nan,nan,1
x2_35_1_bc2775,9.640055,3.4306493,0.50174767,Microglia,Micro_2,0
x2_35_1_bc2776,-1.4117806,6.5404887,5.1463814,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2777,-3.4369822,0.71870893,3.011524,nan,nan,6
x2_35_1_bc2778,10.062076,3.9268653,0.3662039,Microglia,Micro_2,0
x2_35_1_bc2779,-1.5427696,1.1294731,10.708941,Oligodendrocytes,Olig_3,17
x2_35_1_bc2780,0.98500264,12.860393,2.0746782,Astrocytes,Astro,1
x2_35_1_bc2781,9.475191,2.4056704,1.4130756,Microglia,Micro_2,0
x2_35_1_bc2782,1.1983938,0.24111056,12.54021,Oligodendrocytes,Olig_4,2
x2_35_1_bc2783,0.28135717,-1.2462593,-2.6175315,nan,nan,11
x2_35_1_bc2784,-1.7639235,11.321254,3.1501484,Astrocytes,Astro,21
x2_35_1_bc2785,-2.9168372,0.6992174,2.5279183,nan,nan,6
x2_35_1_bc2786,-3.5037808,1.1098809,3.0985198,nan,nan,6
x2_35_1_bc2787,-3.4241138,0.8042462,2.5653558,nan,nan,6
x2_35_1_bc2788,-3.6397278,0.9692639,2.940499,nan,nan,6
x2_35_1_bc2789,-1.0805408,11.084414,2.2794015,Astrocytes,Astro,21
x2_35_1_bc2790,0.2635145,0.6433699,11.893066,nan,nan,2
x2_35_1_bc2791,9.929339,2.709534,0.93600285,Microglia,Micro_2,0
x2_35_1_bc2792,10.641378,4.041489,0.64855975,Microglia,Micro_2,0
x2_35_1_bc2793,-0.1901372,-0.8365818,-2.574502,nan,nan,11
x2_35_1_bc2794,-1.3987747,6.635541,5.554462,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2795,-1.378791,0.8900091,11.552943,Oligodendrocytes,Olig_3,17
x2_35_1_bc2796,9.230738,2.8766873,0.86022425,Microglia,Micro_2,0
x2_35_1_bc2797,-3.5623438,0.5706307,3.3818285,nan,nan,6
x2_35_1_bc2798,1.128985,1.3424454,12.797695,Oligodendrocytes,Olig_4,2
x2_35_1_bc2799,-3.472201,0.87503344,3.1095965,nan,nan,6
x2_35_1_bc2800,10.401468,3.7854142,2.1805193,Microglia,Micro_2,0
x2_35_1_bc2801,-2.8773394,0.96049696,2.668894,nan,nan,6
x2_35_1_bc2802,-2.4407988,0.4216206,1.4175713,nan,nan,6
x2_35_1_bc2803,-3.8051608,1.2553421,3.1830263,nan,nan,6
x2_35_1_bc2804,-2.1353402,10.734807,3.107112,Astrocytes,Astro,21
x2_35_1_bc2805,-0.5756211,0.8364791,11.760262,Oligodendrocytes,Olig_4,17
x2_35_1_bc2806,-3.884559,0.48764762,3.3867044,nan,nan,6
x2_35_1_bc2807,-0.27232152,-0.3820095,-1.9937083,nan,nan,11
x2_35_1_bc2808,-3.5615685,0.5754677,3.1672268,nan,nan,6
x2_35_1_bc2809,-3.596812,0.98585296,2.9960697,nan,nan,6
x2_35_1_bc2810,8.935987,1.7635351,2.6777623,Microglia,Micro_1,0
x2_35_1_bc2811,-1.0916383,6.6158586,4.0146155,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2812,9.662349,2.841749,2.2296016,nan,nan,0
x2_35_1_bc2813,-3.8415687,0.6580149,3.381478,nan,nan,6
x2_35_1_bc2814,1.3676795,12.400724,2.8462517,Astrocytes,Astro,1
x2_35_1_bc2815,0.7889635,12.8590765,3.0482705,Astrocytes,Astro,1
x2_35_1_bc2816,9.68001,4.049541,0.8492138,Microglia,Micro_2,0
x2_35_1_bc2817,5.0221543,2.9520512,7.757789,Oligodendrocytes,OPC_1,10
x2_35_1_bc2818,1.7651434,12.96288,3.3050835,Astrocytes,Astro,1
x2_35_1_bc2819,-1.3760126,6.3222017,4.298068,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2820,-3.3696737,1.0826246,3.0480518,nan,nan,6
x2_35_1_bc2821,10.52057,3.2368107,0.34676188,Microglia,Micro_2,0
x2_35_1_bc2822,-3.392035,0.7563316,2.854968,nan,nan,6
x2_35_1_bc2823,-0.82230717,0.7194478,10.824974,Oligodendrocytes,Olig_4,17
x2_35_1_bc2824,9.916623,1.428736,2.9937892,Microglia,Micro_2,0
x2_35_1_bc2826,-3.9194455,0.79336685,3.5397434,nan,nan,6
x2_35_1_bc2827,10.39846,0.80485374,2.6146998,Microglia,Micro_1,0
x2_35_1_bc2828,-3.5055714,0.74659544,3.2326927,nan,nan,6
x2_35_1_bc2829,-3.770357,0.963395,3.3560166,nan,nan,6
x2_35_1_bc2830,-3.552088,1.1295669,3.2129347,nan,nan,6
x2_35_1_bc2831,9.094227,3.8815928,0.7777091,Microglia,Micro_2,0
x2_35_1_bc2832,-1.5077327,0.85280895,11.080651,Oligodendrocytes,Olig_3,17
x2_35_1_bc2833,-1.9615798,0.05333019,1.2591566,nan,nan,6
x2_35_1_bc2834,-1.5949104,11.32622,2.8114007,Astrocytes,Astro,21
x2_35_1_bc2835,1.3678347,-0.78491396,11.954699,nan,nan,2
x2_35_1_bc2836,11.065937,3.3094285,2.1113007,Microglia,Micro_2,0
x2_35_1_bc2837,0.64085543,6.546738,5.027329,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc2838,-7.0186152,6.142911,2.899426,Mural,Pericyte,15
x2_35_1_bc2839,0.4595181,0.6040705,12.281128,Oligodendrocytes,Olig_4,2
x2_35_1_bc2840,10.065583,2.556165,2.6840687,Microglia,Micro_2,0
x2_35_1_bc2841,1.4224327,1.1614668,12.190662,Oligodendrocytes,Olig_4,2
x2_35_1_bc2842,9.405758,3.4768393,0.77073663,Microglia,Micro_2,0
x2_35_1_bc2843,-0.044687267,0.7007986,11.677516,Oligodendrocytes,Olig_4,2
x2_35_1_bc2844,5.292463,2.510043,7.7746916,Oligodendrocytes,OPC_1,10
x2_35_1_bc2845,-1.2447457,6.705484,4.9900875,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2846,1.0794529,12.397398,2.8191156,Astrocytes,Astro,1
x2_35_1_bc2847,-3.7334654,0.5896402,3.2447698,nan,nan,6
x2_35_1_bc2848,10.599553,3.4949813,2.257325,Microglia,Micro_2,0
x2_35_1_bc2849,9.622997,3.528399,2.7796774,Microglia,Micro_2,0
x2_35_1_bc2850,-4.04116,0.63552856,3.4112103,nan,nan,6
x2_35_1_bc2851,-3.28957,0.6082229,2.6675727,nan,nan,6
x2_35_1_bc2852,-3.1277673,0.5461041,3.609821,nan,nan,6
x2_35_1_bc2853,-1.5155799,6.620057,5.0088553,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2854,9.199,2.7339604,0.9054714,Microglia,Micro_2,0
x2_35_1_bc2855,10.523608,2.5519493,0.43907866,Microglia,Micro_2,0
x2_35_1_bc2856,-0.37824532,10.257578,3.945571,nan,nan,16
x2_35_1_bc2857,9.432728,2.6814327,1.9639928,Microglia,Micro_2,0
x2_35_1_bc2858,9.829231,3.8187387,1.0357085,nan,nan,0
x2_35_1_bc2859,7.2220073,6.8906655,9.26189,Macrophages,Macrophage,22
x2_35_1_bc2860,10.306207,3.9101958,0.5805182,Microglia,Micro_2,0
x2_35_1_bc2861,10.763747,1.9790823,1.6165234,Microglia,Micro_2,0
x2_35_1_bc2862,-1.1659492,-1.943151,-2.1781876,nan,nan,11
x2_35_1_bc2863,-3.6271489,1.0290636,3.0614045,nan,nan,6
x2_35_1_bc2864,-1.1592829,6.690102,5.1426797,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2865,10.729949,3.8023615,0.9533407,Microglia,Micro_2,0
x2_35_1_bc2866,10.203746,4.0956135,1.7635957,Microglia,Micro_2,0
x2_35_1_bc2867,10.540166,3.0385828,0.6103681,Microglia,Micro_2,0
x2_35_1_bc2868,8.444938,3.9609857,2.483301,nan,nan,29
x2_35_1_bc2869,-3.8232749,0.7598384,3.4106448,nan,nan,6
x2_35_1_bc2870,10.012925,3.2080615,0.9394453,Microglia,Micro_2,0
x2_35_1_bc2871,-3.604275,0.9900898,2.399002,nan,nan,6
x2_35_1_bc2872,-3.5143769,0.7926369,3.2537494,nan,nan,6
x2_35_1_bc2873,-4.192567,0.63687503,3.4025502,nan,nan,6
x2_35_1_bc2874,-3.498711,0.9705263,3.0397482,nan,nan,6
x2_35_1_bc2875,-0.04002192,11.14362,3.9240923,nan,nan,1
x2_35_1_bc2876,-0.82332504,6.445472,6.1053166,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2877,0.43251815,0.29392132,11.756686,Oligodendrocytes,Olig_4,2
x2_35_1_bc2878,0.28995684,12.499752,4.0964646,Astrocytes,Astro,1
x2_35_1_bc2879,-3.1241236,0.45398584,3.3161852,nan,nan,6
x2_35_1_bc2880,-3.6848876,0.78105456,3.1858582,nan,nan,6
x2_35_1_bc2881,1.6757481,6.342886,4.581917,nan,nan,18
x2_35_1_bc2882,-0.593951,-0.27555072,-1.833471,nan,nan,11
x2_35_1_bc2883,-3.8680296,0.7944918,3.4384863,nan,nan,6
x2_35_1_bc2884,-0.80406505,6.2455716,6.5414824,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2885,1.3147146,0.65759945,12.903183,Oligodendrocytes,Olig_4,2
x2_35_1_bc2887,-3.6455698,0.99163866,2.5827146,nan,nan,6
x2_35_1_bc2888,9.332269,3.171889,1.3548151,Microglia,Micro_2,0
x2_35_1_bc2889,-3.510199,1.7731849,3.362056,nan,nan,6
x2_35_1_bc2890,-1.0946339,9.839632,11.228399,nan,nan,26
x2_35_1_bc2891,10.148924,3.1651468,0.3867083,Microglia,Micro_2,0
x2_35_1_bc2892,-3.7949605,0.67256904,2.973455,nan,nan,6
x2_35_1_bc2893,5.946838,3.2845893,8.158544,Oligodendrocytes,OPC_1,10
x2_35_1_bc2894,1.3429942,0.8208222,11.594498,nan,nan,2
x2_35_1_bc2895,-6.9830065,6.1761374,3.3621838,Mural,Pericyte,15
x2_35_1_bc2896,0.616788,0.075340025,12.607253,Oligodendrocytes,Olig_4,2
x2_35_1_bc2897,9.22846,3.1982892,1.4494929,Microglia,Micro_2,0
x2_35_1_bc2898,0.2683267,0.43560743,12.117825,Oligodendrocytes,Olig_4,2
x2_35_1_bc2899,10.248912,3.5221012,2.280974,Microglia,Micro_2,0
x2_35_1_bc2900,-2.7543423,0.51483715,1.9534756,nan,nan,6
x2_35_1_bc2901,-3.1781516,0.62080705,2.3106246,nan,nan,6
x2_35_1_bc2902,-6.4216666,4.274161,-1.0439801,nan,nan,30
x2_35_1_bc2903,-1.121734,6.1196165,6.042305,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc2904,-3.7523134,0.65655553,2.9134576,nan,nan,6
x2_35_1_bc2905,-1.1776165,-1.5912988,-1.4223864,nan,nan,11
x2_35_1_bc2906,5.8826475,3.0097322,7.7613397,Oligodendrocytes,OPC_1,10
x2_35_1_bc2907,-3.8087275,0.7840851,3.121848,nan,nan,6
x2_35_1_bc2908,5.5534854,3.2598796,8.605001,Oligodendrocytes,OPC_1,10
x2_35_1_bc2909,5.782832,3.265238,8.072792,Oligodendrocytes,OPC_1,10
x2_35_1_bc2910,-3.8639219,0.8951461,2.5465033,nan,nan,6
x2_35_1_bc2911,0.3367783,12.874597,2.2545495,Astrocytes,Astro,1
x2_35_1_bc2912,-3.9670513,1.0475713,3.1698718,nan,nan,6
x2_35_1_bc2913,-3.4388268,0.7418367,3.113699,nan,nan,6
x2_35_1_bc2914,-2.3145077,0.5390515,2.1705978,nan,nan,6
x2_35_1_bc2915,-2.963326,0.41484633,2.912275,nan,nan,6
x2_35_1_bc2916,0.40608302,0.19315504,12.301552,Oligodendrocytes,Olig_4,2
x2_35_1_bc2917,11.154702,2.0561664,0.70331174,Microglia,Micro_2,0
x2_35_1_bc2918,10.285317,1.054031,2.508412,nan,nan,0
x2_35_1_bc2919,-3.9167924,0.84169805,2.9953146,nan,nan,6
x2_35_1_bc2920,9.321369,2.5435574,2.0966399,Microglia,Micro_2,0
x2_35_1_bc2921,-3.6899679,0.714984,2.9356406,nan,nan,6
x2_35_1_bc2922,10.19359,1.2193172,2.7429864,nan,nan,0
x2_35_1_bc2923,-3.8821254,0.99150527,3.028782,nan,nan,6
x2_35_1_bc2924,9.5322,3.186249,1.2084125,Microglia,Micro_2,0
x2_35_1_bc2925,-3.556267,0.4408177,3.3366306,nan,nan,6
x2_35_1_bc2926,-3.725514,0.5929293,2.6769612,nan,nan,6
x2_35_1_bc2927,1.2445215,0.45879644,12.382238,Oligodendrocytes,Olig_4,2
x2_35_1_bc2928,9.281474,3.0396557,1.1284761,Microglia,Micro_2,0
x2_35_1_bc2929,-3.5930579,0.7573864,3.1097648,nan,nan,6
x2_35_1_bc2931,0.027177574,12.70349,2.9244845,Astrocytes,Astro,1
x2_35_1_bc2932,-2.6287682,0.6599733,1.8970063,nan,nan,6
x2_35_1_bc2933,-3.754936,0.8266506,2.8639653,nan,nan,6
x2_35_1_bc2934,-1.2542614,6.6490107,4.2212057,Endothelial_SmoothMuscle,Endo_1,4
